Unnamed: 0,name,address,lat,lon,Unnamed: 0.1,State,Locality,Precincts (Or Locality-wide),Is Early Voting,Is Drop Off,manual
1216,Hillcrest Congregational Church,"404 Gregory Ln, Pleasant Hill, CA 94523, USA",37.94763,-122.07402,1216.0,CA,CONTRA COSTA COUNTY,"PleasantHill108, PleasantHill109, PleasantHill110",False,False,1.0
1217,Boyd Road Chapel - LDS,"555 Boyd Rd, Pleasant Hill, CA 94523, USA",37.94416,-122.08048,1217.0,CA,CONTRA COSTA COUNTY,"PleasantHill111, PleasantHill112, PleasantHill113, PleasantHill114",False,False,1.0
1218,Hyatt House Pleasant Hill,"2611 Contra Costa Blvd, Pleasant Hill, CA 94523, USA",37.9428,-122.06124,1218.0,CA,CONTRA COSTA COUNTY,"PleasantHill115, PleasantHill116, PleasantHill119, Waldon101, Waldon104, Waldon801, Waldon802, Waldon803, Waldon804",False,False,1.0
1219,Clarion Hotel,"1050 Burnett Ave, Concord, CA 94520, USA",37.97536,-122.06044,1219.0,CA,CONTRA COSTA COUNTY,"PleasantHill801, PleasantHill802, PleasantHill803, PleasantHill804",False,False,1.0
1220,Washington Elementary,"565 Wine St, Richmond, CA 94801, USA",37.92443,-122.38097,1220.0,CA,CONTRA COSTA COUNTY,"Richmond101, Richmond102, Richmond844, Richmond845, Richmond846",False,False,1.0
1221,Brickyard Landing Clubhouse,"1223 Brickyard Cove Ln, Richmond, CA 94801, USA",37.91309,-122.38088,1221.0,CA,CONTRA COSTA COUNTY,Richmond103,False,False,1.0
1222,Marina Bay - Harbor Master Bldg,"1340 Marina Way S, Richmond, CA 94804, USA",37.91366,-122.35472,1222.0,CA,CONTRA COSTA COUNTY,"Richmond104, Richmond105, Richmond848",False,False,1.0
1223,Booker T Anderson Community Center,"960 S 47th St, Richmond, CA 94804, USA",37.91848,-122.32678,1223.0,CA,CONTRA COSTA COUNTY,"Richmond106, Richmond109, Richmond111, Richmond112, Richmond808",False,False,1.0
1224,Richmond Korean Baptist Church,"5711 Jefferson Ave, Richmond, CA 94804, USA",37.91738,-122.31496,1224.0,CA,CONTRA COSTA COUNTY,"Richmond108, Richmond110",False,False,1.0
1225,Easter Hill Methodist Church,"3911 Cutting Blvd, Richmond, CA 94804, USA",37.92569,-122.33223,1225.0,CA,CONTRA COSTA COUNTY,"Richmond114, Richmond820, Richmond821, Richmond822, Richmond824, Richmond828",False,False,1.0
1226,St Luke Missionary Baptist Church,"165 S 7th St, Richmond, CA 94804, USA",37.9297,-122.36322,1226.0,CA,CONTRA COSTA COUNTY,"Richmond116, Richmond117, Richmond147, Richmond825, Richmond827",False,False,1.0
1227,Atchison Village Mutual Homes Corp,"Collins St & Curry St, Richmond, CA 94801, USA",37.9351,-122.37134,1227.0,CA,CONTRA COSTA COUNTY,"Richmond118, Richmond837",False,False,1.0
1228,Nevin Community Center,"598 Nevin Ave, Richmond, CA 94801, USA",37.93659,-122.36402,1228.0,CA,CONTRA COSTA COUNTY,"Richmond119, Richmond149, Richmond838",False,False,1.0
1229,Richmond Senior Citizens Center,"2525 Macdonald Ave, Richmond, CA 94804, USA",37.93547,-122.34479,1229.0,CA,CONTRA COSTA COUNTY,"Richmond121, Richmond812, Richmond143, Richmond150, Richmond816, Richmond836, Richmond826, Richmond829",False,False,1.0
1230,Richmond Memorial Auditorium,"403 Civic Center Plaza, Richmond, CA 94804, USA",37.93692,-122.34406,1230.0,CA,CONTRA COSTA COUNTY,"Richmond122, Richmond123, Richmond125, Richmond126, Richmond809, Richmond810, Richmond814, Richmond839, Richmond840, Richmond830",False,False,1.0
1231,Church of Christ - Macdonald Ave,"4709 Macdonald Ave, Richmond, CA 94805, USA",37.93277,-122.32511,1231.0,CA,CONTRA COSTA COUNTY,"Richmond124, Richmond144",False,False,1.0
1232,Triangle Court Community Center,"960 Triangle Ct, Richmond, CA 94801, USA",37.94837,-122.36094,1232.0,CA,CONTRA COSTA COUNTY,Richmond130,False,False,1.0
1233,Bay Hills Community Church,"4100 Klose Way, Richmond, CA 94806, USA",37.9846,-122.31728,1233.0,CA,CONTRA COSTA COUNTY,"Richmond135, Richmond137, Richmond154",False,False,1.0
1234,Richmond Annex Senior Center,"5801 Huntington Ave, Richmond, CA 94804, USA",37.90723,-122.31029,1234.0,CA,CONTRA COSTA COUNTY,Richmond145,False,False,1.0
1235,Hilltop Community Church,"3118 Shane Dr, Richmond, CA 94806, USA",37.97565,-122.32696,1235.0,CA,CONTRA COSTA COUNTY,"Richmond155, Richmond133, Richmond134, Richmond136, Richmond153, Richmond819, Rollingwood101, Rollingwood801",False,False,1.0
1236,De Anza High School,"5000 Valley View Rd, El Sobrante, CA 94803, USA",37.96795,-122.28736,1236.0,CA,CONTRA COSTA COUNTY,"Richmond156, Richmond802, Richmond806, Richmond834, Richmond138, Richmond139, Richmond141, Richmond142, Richmond835, Richmond841",False,False,1.0
1237,Parchester Community Center,"900 Williams Dr, Richmond, CA 94806, USA",37.98305,-122.35304,1237.0,CA,CONTRA COSTA COUNTY,"Richmond807, Richmond131, Richmond132, Richmond811, Richmond842, Richmond843, Richmond847",False,False,1.0
1238,Richmond Veterans Building,"968 23rd St, Richmond, CA 94804, USA",37.94686,-122.34715,1238.0,CA,CONTRA COSTA COUNTY,"Richmond831, Richmond832, Richmond833, Richmond129, Richmond152",False,False,1.0
1239,St Patricks Church,"907 Seventh St, Rodeo, CA 94572, USA",38.02858,-122.26251,1239.0,CA,CONTRA COSTA COUNTY,"Rodeo101, Rodeo102",False,False,1.0
1240,Lefty Gomez Recreation Bldg,"Garretson Field, 470 Parker Ave, Rodeo, CA 94572, USA",38.0314,-122.26718,1240.0,CA,CONTRA COSTA COUNTY,"Rodeo103, Rodeo104",False,False,1.0
1241,Davis Park Multipurpose Room,"1651 Folsom Ave, San Pablo, CA 94806, USA",37.96091,-122.35241,1241.0,CA,CONTRA COSTA COUNTY,"SanPablo101, SanPablo102, SanPablo109",False,False,1.0
1242,Old Maple Hall,"13831 San Pablo Ave, San Pablo, CA 94806, USA",37.95864,-122.34109,1242.0,CA,CONTRA COSTA COUNTY,"SanPablo106, SanPablo111, SanPablo103, SanPablo104, SanPablo105, SanPablo801, SanPablo802",False,False,1.0
1243,Broadway Baptist Church,"2965 19th St, San Pablo, CA 94806, USA",37.97391,-122.34534,1243.0,CA,CONTRA COSTA COUNTY,"SanPablo107, SanPablo108, SanPablo803, SanPablo110, SanPablo804",False,False,1.0
1244,Church of the Valley,"19001 San Ramon Valley Blvd, San Ramon, CA 94583, USA",37.74921,-121.96071,1244.0,CA,CONTRA COSTA COUNTY,"SanRamon103, SanRamon104, SanRamon105, SanRamon106, SanRamon130",False,False,1.0
1245,San Ramon Community Center,"12501 Alcosta Blvd, San Ramon, CA 94583, USA",37.76646,-121.95362,1245.0,CA,CONTRA COSTA COUNTY,"SanRamon107, SanRamon106, SanRamon110, SanRamon125, SanRamon128, SanRamon129, SanRamon132, SanRamon146, SanRamon802, SanRamon803, SanRamon804, SanRamon805, SanRamon806, SanRamon810, SanRamon811, SanRamon812, SanRamon821",False,False,1.0
1246,Dougherty Valley Performing Arts Center,"10550 Albion Rd, San Ramon, CA 94582, USA",37.76937,-121.90162,1246.0,CA,CONTRA COSTA COUNTY,"SanRamon108, SanRamon111, SanRamon124, SanRamon133, SanRamon134, SanRamon135, SanRamon138, SanRamon139, SanRamon140, SanRamon142, SanRamon143, SanRamon145, SanRamon813, SanRamon817, SanRamon818, SanRamon819, SanRamon820, SanRamon822, SanRamon823",False,False,1.0
1247,Sunny Glen Senior Community,"9000 Craydon Cir, San Ramon, CA 94583, USA",37.72774,-121.92433,1247.0,CA,CONTRA COSTA COUNTY,"SanRamon112, SanRamon114, SanRamon115, SanRamon116, SanRamon118, SanRamon120, SanRamon121, SanRamon825, SanRamon141, SanRamon807, SanRamon809",False,False,1.0
1248,Amador Rancho Center,"1998 Rancho Park Loop, San Ramon, CA 94582, USA",37.7481,-121.92024,1248.0,CA,CONTRA COSTA COUNTY,"SanRamon113, SanRamon117, SanRamon808",False,False,1.0
1249,Dougherty Station Community Center,"17011 Bollinger Canyon Rd, San Ramon, CA 94582, USA",37.75333,-121.91011,1249.0,CA,CONTRA COSTA COUNTY,"SanRamon824, SanRamon122, SanRamon123, Tassajara801, SanRamon137, Tassajara804, SanRamon144, SanRamon814, SanRamon815",False,False,1.0
1250,Las Lomas High School,"1460 S Main St, Walnut Creek, CA 94596, USA",37.89048,-122.0566,1250.0,CA,CONTRA COSTA COUNTY,"Saranap802, Saranap101, Saranap102, Saranap103, Saranap105, Saranap106, Saranap801, WalnutCreek807, WalnutCreek806",False,False,1.0
1251,Mt Diablo Unitarian Universalist Church,"55 Eckley Ln, Walnut Creek, CA 94596, USA",37.89964,-122.04588,1251.0,CA,CONTRA COSTA COUNTY,"ShellRidge801, ShellRidge802, WalnutCreek124, WalnutCreek109, WalnutCreek126, WalnutCreek137, WalnutCreek802",False,False,1.0
1252,Event Center,"1021 Stanley Dollar Dr, Walnut Creek, CA 94595, USA",37.862,-122.06738,1252.0,CA,CONTRA COSTA COUNTY,"WalnutCreek101, WalnutCreek103, WalnutCreek127, WalnutCreek129, WalnutCreek120, WalnutCreek121",False,False,1.0
1253,Walnut Creek Elks Lodge,"1475 Creekside Dr, Walnut Creek, CA 94596, USA",37.88642,-122.05458,1253.0,CA,CONTRA COSTA COUNTY,"WalnutCreek105, WalnutCreek125, WalnutCreek122, WalnutCreek123, WalnutCreek134",False,False,1.0
1254,Heather Farms Park,"301 N San Carlos Dr, Walnut Creek, CA 94598, USA",37.91991,-122.04268,1254.0,CA,CONTRA COSTA COUNTY,"WalnutCreek106, WalnutCreek107, WalnutCreek108, WalnutCreek110, WalnutCreek135, WalnutCreek143",False,False,1.0
1255,Community of Christ Church,"1786 2nd Ave, Walnut Creek, CA 94597, USA",37.92242,-122.07214,1255.0,CA,CONTRA COSTA COUNTY,"WalnutCreek111, WalnutCreek112, WalnutCreek102, WalnutCreek114, WalnutCreek131, WalnutCreek144, WalnutCreek803, WalnutCreek809, WalnutCreek808, WalnutCreek811, WalnutCreek813",False,False,1.0
1256,St Matthew Lutheran Church,"399 Wiget Ln, Walnut Creek, CA 94598, USA",37.91955,-122.0226,1256.0,CA,CONTRA COSTA COUNTY,"WalnutCreek113, WalnutCreek115, WalnutCreek140, WalnutCreek141",False,False,1.0
1257,Faith Christian Fellowship,"860 Bancroft Rd, Walnut Creek, CA 94598, USA",37.93226,-122.04432,1257.0,CA,CONTRA COSTA COUNTY,"WalnutCreek142, WalnutCreek814",False,False,1.0
1258,Shadelands Art Center,"111 N Wiget Ln, Walnut Creek, CA 94598, USA",37.92509,-122.02439,1258.0,CA,CONTRA COSTA COUNTY,"WalnutCreek804, WalnutCreek145, WalnutCreek801, WalnutCreek805, WalnutCreek810, WalnutCreek812",False,False,1.0
1259,Walnut Heights Elementary,"4064 Walnut Blvd, Walnut Creek, CA 94596, USA",37.89484,-122.03733,1259.0,CA,CONTRA COSTA COUNTY,"WalnutKnolls101, WalnutKnolls102, WalnutKnolls103, WalnutKnolls801",False,False,1.0
