name,address,lat,lon
Delano Regional Medical Center,1401 Garces Hwy  Delano 93215,35.76229,-119.23925
Lakeside School,14535 Old River Rd  Bakersfield 93311,35.2228,-119.11046
Lost Hills Community Center,14688 Lost Hills Rd  Lost Hills 93249,35.61688,-119.68837
Church Of The Living Savior,149 5th St  Mc Farland 93250,35.6754,-119.2343
Centennial Elementary School,15200 Westdale Dr  Bakersfield 93314,35.37174,-119.16123
Mojave Veterans Building - Room 1,15580 O St  Mojave 93501,35.04876,-118.16704
Southeast Bakersfield Community Serv Center,1600 E Belle Ter  Bakersfield 93307,35.34716,-118.98378
Rosedale Bible Church,16000 Rosedale Hwy  Bakersfield 93314,35.38416,-119.18069
Greenfield School District,1624 Fairview Rd  Bakersfield 93307,35.30388,-119.02017
Pine Mountain Christian Community Church,16281 Askin Dr  Pine Mountain Club 93222,34.84948,-119.16589
Harold Olson Rotary Village,1635 Randolph St  Delano 93215,35.77697,-119.23224
Bakersfield Racquet Club,1660 Pine St  Bakersfield 93301,35.37399,-119.0312
Lynch Elementary School,17100 Foothill Ave  North Edwards 93523,35.01519,-117.82642
Emmanuel Lutheran Church,1900 Baker St  Bakersfield 93305,35.3887,-118.98911
So Bakersfield Veterans Hall - Room 1,1905 Wilson Rd  Bakersfield 93304,35.33179,-119.02413
North Kern Community School,1915 Cecil Ave  Delano 93215,35.7768,-119.22954
Terrace Elementary School,1999 Norwalk St  Delano 93215,35.78314,-119.24096
Weldon United Methodist Church,20021 Highway 178  Weldon 93283,35.6671,-118.2811
Greenacres Community Center,2014 Calloway Dr  Bakersfield 93312,35.37814,-119.10903
Tehachapi Valley United Methodist Church,20400 Backes Ln  Tehachapi 93561,35.11614,-118.50234
McKee Middle School,205 Mckee Rd  Bakersfield 93307,35.27409,-119.00287
Park Stockdale Community Center,205 Rio Bravo Dr  Bakersfield 93309,35.35633,-119.06958
Country Oaks Baptist Church - Chapel,20915 Schout Rd  Tehachapi 93561,35.11735,-118.50264
Weill Institute,2100 Chester Ave  Bakersfield 93301,35.37846,-119.01817
Veterans Memorial Hall,2101 Ridge Rd  Bakersfield 93305,35.38613,-118.96787
Golden Hills Community Services District,21415 Reeves St  Tehachapi 93561,35.13127,-118.4777
Taft Veterans Building,218 Taylor St  Taft 93268,35.15421,-119.45969
Virginia Colony Fire Station 41,2214 Virginia Ave  Bakersfield 93307,35.36165,-118.96674
Tehachapi-Cummings Water Dist.,22901 Banducci Rd  Tehachapi 93561,35.10145,-118.53734
Independence Elementary School,2345 Old Farm Rd  Bakersfield 93312,35.38119,-119.13725
Actis Junior High School,2400 Westholme Blvd  Bakersfield 93309,35.33377,-119.06453
Riverview Church Of Christ,241 E Roberts Ln  Bakersfield 93308,35.40836,-119.01568
Hummel Community Building - Room 1,2500 20th St W  Rosamond 93560,34.8575,-118.16671
Parkside Church - Room 1 & 2,2515 Church Ave  Bakersfield 93306,35.41014,-118.96551
Grace Baptist Church,2550 Jewetta Ave  Bakersfield 93312,35.38268,-119.13033
Wayside Chapel Community Church,2584 Felsite Ave  Rosamond 93560,34.87072,-118.17696
Laurelglen School Music Room,2601 El Portal Dr  Bakersfield 93311,35.33163,-119.08924
Whiting Center - Game Room,26900 Bear Valley Rd  Tehachapi 93561,35.16906,-118.60975
Boron Bible Church - Annex,26921 John St  Boron 93516,34.9973,-117.65165
Maricopa Senior Center,271 California St  Maricopa 93252,35.06446,-119.40196
Stallion Springs Gymnasium & Multi-Purpose Rm,27850 Stallion Springs Dr  Tehachapi 93561,35.08262,-118.62621
Bakersfield First Church of the Nazarene,2801 Hughes Ln  Bakersfield 93304,35.33005,-119.03076
Granite Pointe Elementary School Library,2900 Berkshire Rd  Bakersfield 93313,35.28916,-119.03423
Temple Beth El,2906 Loma Linda Dr  Bakersfield 93305,35.40159,-118.9988
Oak Tree Country Club,29500 N Lower Valley Rd  Tehachapi 93561,35.1696,-118.65575
North High School,300 Galaxy Ave  Bakersfield 93308,35.42908,-119.02781
Granite Construction Inc.,3005 James Rd  Bakersfield 93308,35.46909,-119.06572
Shafter Veterans Building,309 California Ave  Shafter 93263,35.50317,-119.27661
Leo G. Pauly School,313 Planz Rd  Bakersfield 93304,35.32384,-119.00635
Rosamond Community Services District,3179 35th St W  Rosamond 93560,34.8663,-118.19473
Columbus Estates,3201 Columbus St  Bakersfield 93306,35.39698,-118.95641
Bakersfield Church Of The Brethren,327 A St  Bakersfield 93304,35.36118,-119.02969
Kern Agricultural Pavilion,3300 E Belle Ter  Bakersfield 93307,35.347,-118.96551
Virginia Avenue Elementary School,3301 Virginia Ave  Bakersfield 93307,35.36061,-118.94741
Cuddy Hall,335 Lakewood Dr  Frazier Park 93225,34.81704,-118.99787
Brookdale Riverwalk,350 Calloway Dr  Bakersfield 93312,35.36064,-119.11321
Tehillah Church,3515 Mount Vernon Ave  Bakersfield 93306,35.4055,-118.96587
Wanda Kirk Library,3611 W Rosamond Blvd  Rosamond 93560,34.86431,-118.19537
Northminster Presbyterian Church,3700 Union Ave  Bakersfield 93305,35.39355,-119.00239
Frazier Park Branch Library,3732 Park Dr  Frazier Park 93225,34.8192,-118.94854
Stella Hills Elementary School,3800 Jewett Ave  Bakersfield 93301,35.39418,-119.01362
Munsey Elementary School,3801 Brave Ave  Bakersfield 93309,35.34767,-119.0449
Berkshire Elementary School,3900 Berkshire Rd  Bakersfield 93313,35.28923,-119.0449
Tevis Junior High School,3901 Pin Oak Park Blvd  Bakersfield 93311,35.32121,-119.09908
North of the River Veterans Hall - Room 1,400 Norris Rd  Bakersfield 93308,35.41999,-119.02849
Paul L. Cato Middle School,4115 Vineland Rd  Bakersfield 93306,35.39107,-118.89542
Arvin Veterans Building,414 4th Ave  Arvin 93203,35.2102,-118.82931
Panama/Buena Vista School Dist,4200 Ashe Rd  Bakersfield 93313,35.31688,-119.07386
Cesar E. Chavez School,4201 Mesa Marin Dr  Bakersfield 93306,35.3919,-118.88043
New Life Church - SW Campus,4201 Stine Rd  Bakersfield 93313,35.31716,-119.05735
Central Seventh Day Adventist Church,4201 Wilson Rd  Bakersfield 93309,35.33155,-119.05099
Fairview Elementary School,425 E Fairview Rd  Bakersfield 93307,35.30217,-118.99543
Riverlakes Community Church - Auditorium,4301 Calloway Dr  Bakersfield 93312,35.4004,-119.11044
Pioneer Drive Elementary School,4404 Pioneer Dr  Bakersfield 93306,35.36949,-118.93503
Patriot Elementary School,4410 Old Farm Rd  Bakersfield 93312,35.40076,-119.13578
St. Ann's School,446 W Church Ave  Ridgecrest 93555,35.61926,-117.67745
St John's Lutheran Church,4500 Buena Vista Rd  Bakersfield 93311,35.31308,-119.12525
First United Methodist Church - Rooms 4 & 5,4600 Stockdale Hwy  Bakersfield 93309,35.35544,-119.05363
Kern Christian Center,4701 Gosford Rd  Bakersfield 93313,35.31237,-119.09313
Valley Baptist Church,4800 Fruitvale Ave  Bakersfield 93308,35.40366,-119.07327
Westside Recreation & Park Dist,500 Cascade Pl  Taft 93268,35.14393,-119.4669
Grace Bible Church,5207 Young St  Bakersfield 93311,35.3074,-119.09904
Highland Chapel United Methodist Church,5301 Lake Isabella Blvd  Lake Isabella 93240,35.61312,-118.48115
Daybreak Baptist Church,5446 Taft Hwy  Bakersfield 93313,35.26898,-119.06295
"Valley Baptist Church, Olive Drive Campus",5500 Olive Dr  Bakersfield 93308,35.41326,-119.06418
Juliet Thorner School,5501 Thorner St  Bakersfield 93306,35.40464,-118.91697
Bill L. Williams Elementary School,5601 Harris Rd  Bakersfield 93313,35.30206,-119.06455
Del Rio Elementary School,600 Hidalgo Dr  Bakersfield 93314,35.34943,-119.16104
Voorhies Elementary School,6001 Pioneer Dr  Bakersfield 93306,35.36776,-118.91756
Veterans Elementary School,6301 Old Farm Rd  Bakersfield 93312,35.41673,-119.13728
Ridgecrest Presbyterian Church,633 W Las Flores Ave  Ridgecrest 93555,35.62936,-117.68286
Kern River Valley Veterans Building,6405 Lake Isabella Blvd  Lake Isabella 93240,35.62888,-118.47408
Inyokern Baptist Church,6521 Plains Ave  Inyokern 93527,35.64057,-117.81303
Shirley Lane Elementary School,6714 Shirley Ln  Bakersfield 93307,35.34398,-118.92921
Norris Middle School,6940 Calloway Dr  Bakersfield 93312,35.42199,-119.10941
Canyon Hills Assembly of God,7001 Auburn St  Bakersfield 93306,35.39755,-118.91902
Columbia Elementary School,703 Mondavi Way  Bakersfield 93312,35.36449,-119.10526
Frazier Mountain Community Health Center,704 Lebec Rd  Lebec 93243,34.82056,-118.88376
Norris Elementary School,7110 Old Farm Rd  Bakersfield 93312,35.42399,-119.13434
Westside Church of Christ - Gymnasium,7300 Stockdale Hwy  Bakersfield 93309,35.35478,-119.08336
Discovery Elementary School,7500 Vaquero Ave  Bakersfield 93308,35.3994,-119.08668
Horizon Elementary School - Library,7901 Monitor St  Bakersfield 93307,35.28337,-119.01326
American Elementary School,800 Verdugo Ln  Bakersfield 93312,35.36454,-119.11748
RCA Church,800 W Upjohn Ave  Ridgecrest 93555,35.61566,-117.68638
Stonecreek Junior High School,8000 Akers Rd  Bakersfield 93313,35.28211,-119.04704
Emerson Middle School,801 E 4th St  Bakersfield 93307,35.36098,-118.99478
Golden Valley High School,801 Hosking Ave  Bakersfield 93307,35.27948,-119.00889
Magnolia Place Senior,8100 Westwold Dr  Bakersfield 93311,35.33089,-119.09324
Lamont Assembly of God Church,8300 Collison St  Lamont 93241,35.27094,-118.91252
St Elizabeth's Church,835 E Perkins Ave  Mc Farland 93250,35.68119,-119.21788
Bakersfield Elementary Teachers Assn,837 H St  Bakersfield 93304,35.3657,-119.02156
Niles East Mobile Estates,8500 Kern Canyon Rd  Bakersfield 93306,35.37846,-118.91028
The Church Of Jesus Christ Of Lds,851 Monica St  Bakersfield 93306,35.36281,-118.90491
St Jude's Catholic Church,86 Nellie Dent Dr  Wofford Heights 93285,35.71017,-118.44383
William B. Bimat Elementary School - Room 26,8600 Northshore Dr  Bakersfield 93312,35.41059,-119.09944
First Baptist Church,8770 Lupine Loop Dr  California City 93505,35.13031,-117.97126
Southlake Fire Station 71,9000 Navajo Ave  Weldon 93283,35.6469,-118.36067
St Demiana Coptic Orthodox Church,9200 White Ln  Bakersfield 93311,35.3248,-119.10426
Endeavour Elementary School,9300 Meacham Rd  Bakersfield 93312,35.39252,-119.1049
Panama School Gymnasium,9400 Stine Rd  Bakersfield 93313,35.26875,-119.05605
